,Tier,Face Color,Blob Style,Face,Shape,Background,Random ID,tokenId,ID
4593,2,Dark,Liquid Parmesan Cantaloupe,Laugh,Fluffy,Indigo3,e0fe867c,4493,4593
4594,3,Dark,Blue Topaz,Wail,Round,Gemstone,9526ef40,4494,4594
4595,2,Dark,Liquid Periwinkle Shadow,Bloop,Bunny,Lime4,e3aa48c,4495,4595
4596,1,Dark,Pearl Cloud,Dizzy,Cat,Taffy,57ca6834,4496,4596
4597,1,Dark,Mulberry Byzantine,Weary,Round,Peach,67ac494a,4497,4597
4598,2,Dark,Liquid Pine Mint Tea,Blep,Poop,Mint9,5393be12,4498,4598
4599,2,Dark,Liquid Aegean Vanilla,Smile,Bunny,Arctic1,fbe97320,4499,4599
4600,2,Dark,Liquid Cerulean Berry Lime,Spooked,Cat,Rose8,422bbcd4,4500,4600
4601,3,Dark,Pepper Mushroom Pizza,Spooked,Round,Pizza,b88aec8d,4501,4601
4602,2,Dark,Liquid Navy Thistle,Mad,Poop,Indigo7,a5e29e03,4502,4602
4603,2,Dark,Liquid Lapis Kelly,Cry,Fluffy,Indigo5,d6026a58,4503,4603
4604,1,Bright,Charcoal Obsidian,Disappointed,Poop,Steel,338798a0,4504,4604
4605,1,Dark,Cerulean Eggplant,Evil,Cat,Indigo,cbe77243,4505,4605
4606,2,Dark,Liquid Apricot Eggplant,Blush Nya,Cat,Taffy2,a5987ab3,4506,4606
4607,2,Dark,Liquid Cyan Sapphire,Smug,Round,Cornflower2,2514e291,4507,4607
4608,2,Dark,Liquid Denim Sepia,Blush Nya,Bunny,Lime5,6cdf795a,4508,4608
4609,2,Dark,Liquid Byzantine Apricot,Flower Eyes,Poop,Indigo5,db5c7282,4509,4609
4610,1,Dark,Carnation Lavender,Sad,Poop,Steel,234c368b,4510,4610
4611,2,Dark,Liquid Tangerine Lollipop,Cry,Fluffy,Cornflower9,c522eb25,4511,4611
4612,2,Dark,Liquid Opaline Turquoise,Angry,Round,Arctic1,2031103e,4512,4612
4613,2,Dark,Liquid Lilac Butter Sky,Derp Blep,Poop,Mint5,da39d98d,4513,4613
4614,1,Bright,Aegean Teal,Drool,Cat,Rose,2e923f9f,4514,4614
4615,2,Dark,Liquid Midnight Vanilla,Blush,Bunny,Lime8,72d7573a,4515,4615
4616,3,Dark,Raspberry Soda,Squee,Round,Drink,4989e61c,4516,4616
4617,1,Bright,Aegean Teal,Devastated,Bunny,Cornflower,35ac29f5,4517,4617
4618,2,Dark,Liquid Ultra Cyan,Sad,Round,Rose4,bce6d46,4518,4618
4619,2,Dark,Liquid Bumblebee Cantaloupe,Satisfied Nya,Cat,Daffodil9,483de5e0,4519,4619
4620,1,Dark,Pistachio Lollipop,Laugh,Poop,Steel,40c273a5,4520,4620
4621,1,Dark,Arctic Helio,Astonished,Round,Steel,592de69a,4521,4621
4622,1,Dark,Viola Bisque,Bloop,Cat,Rose,76aa56a1,4522,4622
4623,2,Dark,Liquid Denim Sepia,Tease,Poop,Rose4,cada6ac,4523,4623
4624,1,Dark,Egyptian Maya,Wink,Round,Indigo,e873bd4e,4524,4624
4625,2,Dark,Liquid Baby Blue Banana Rose,Smile,Round,Taffy9,da9a161c,4525,4625
4626,2,Dark,Liquid Tangerine Forest,Smiling,Round,Steel6,9bcec355,4526,4626
4627,2,Dark,Liquid Cornflower Wheat,Weary,Cat,Taffy3,123b9af7,4527,4627
4628,2,Dark,Liquid Jam Candy,Teary,Cat,Steel2,52171c3c,4528,4628
4629,2,Dark,Liquid Apple Butter,Drool,Round,Taffy1,38ff745d,4529,4629
4630,1,Dark,Imperial Peach,Smirk,Bunny,Cornflower,6cbb49a9,4530,4630
4631,2,Dark,Liquid Strawberry Eggplant,Flustered,Round,Mint4,3127576d,4531,4631
4632,2,Dark,Liquid Thistle Banana Crepe,Squee,Round,Rose2,d1e17179,4532,4632
4633,1,Bright,Eggplant Pine,Wicked,Bunny,Rose,13f53e65,4533,4633
4634,3,Dark,Watermelon,Blush Laugh,Round,Fruit,fb6a2282,4534,4634
4635,1,Dark,Coral Lime,Weary,Round,Mint,f5cedd0e,4535,4635
4636,1,Dark,Mulberry Byzantine,Weary,Bunny,Daffodil,16020804,4536,4636
4637,1,Dark,Imperial Peach,Sad,Cat,Daffodil,540c0cc5,4537,4637
4638,3,Dark,Raspberry Soda,Teary,Bunny,Drink,8504c270,4538,4638
4639,2,Dark,Liquid Nacreous Pastel,Starstruck,Bunny,Mint6,6e4bef91,4539,4639
4640,1,Dark,Viola Maya,Weary,Round,Lime,36f75f19,4540,4640
4641,2,Dark,Liquid Stone Blush Geode,Kuudere,Cat,Taffy9,d17ed47b,4541,4641
4642,3,Dark,Watermelon,Weary,Bunny,Fruit,e45a5eea,4542,4642
4643,1,Dark,Emerald Lime,Drool,Poop,Indigo,aa1a25b7,4543,4643
4644,1,Bright,Aegean Teal,Angry,Poop,Indigo,dcef0556,4544,4644
4645,1,Dark,Butter Tiger,Blep,Bunny,Indigo,8d3190ed,4545,4645
4646,1,Dark,Rose Mint,Lovestruck,Bunny,Lime,e94b22,4546,4646
4647,3,Dark,Soda Water,Derp Blep,Cat,Drink,51494d15,4547,4647
4648,1,Dark,Ocean Sand,Wink,Fluffy,Indigo,bde00b9b,4548,4648
4649,2,Dark,Liquid Apricot Eggplant,Plotting,Poop,Taffy1,215edbb5,4549,4649
4650,2,Dark,Liquid Buttermilk Tiffany,Derp,Fluffy,Taffy9,8a8ac6ca,4550,4650
4651,1,Dark,Fandango Lemonade,Evil,Round,Lime,766e5e49,4551,4651
4652,2,Dark,Liquid Buttermilk Tiffany,Wink Laugh,Cat,Rose6,89ea9227,4552,4652
4653,1,Dark,Olive Yale,Dead Inside,Fluffy,Arctic,ce8950e5,4553,4653
4654,1,Dark,Imperial Peach,Derp Blep,Cat,Lime,4b1e3dac,4554,4654
4655,2,Dark,Liquid Buttermilk Tiffany,Glower,Bunny,Mint3,294ecdf,4555,4655
4656,1,Dark,Shadow Whisper,Evil,Bunny,Rose,b505a850,4556,4656
4657,2,Dark,Liquid Periwinkle Carousel,Disappointed,Round,Steel2,83c10ec0,4557,4657
4658,2,Dark,Liquid Stone Blush Geode,Dizzy,Round,Arctic2,f28158e1,4558,4658
4659,2,Dark,Liquid Cotton Parakeet,Satisfied,Bunny,Taffy7,2feb9eba,4559,4659
4660,1,Dark,Apricot Sage,Cry,Fluffy,Steel,b7d6c2b,4560,4660
4661,1,Dark,Arctic Berry,Blush Laugh,Round,Taffy,90439d9b,4561,4661
4662,2,Dark,Liquid Viridian Tea,Smug,Poop,Rose8,74153a23,4562,4662
4663,1,Bright,Purple Berry,Winkle,Round,Taffy,d1bb6294,4563,4663
4664,2,Dark,Liquid Redwood Oat,Blush,Poop,Arctic6,8c933bb,4564,4664
4665,2,Dark,Liquid Tortilla Slate Geode,Derp Blep,Bunny,Daffodil7,aa3fa663,4565,4665
4666,2,Dark,Liquid Bumblebee Cantaloupe,Dizzy,Bunny,Arctic4,cf96ac14,4566,4666
4667,1,Dark,Wisteria Periwinkle,Tease,Cat,Cornflower,982fbbfb,4567,4667
4668,2,Dark,Liquid African Plum,Satisfied,Poop,Lime2,f65acd98,4568,4668
4669,1,Bright,Eggplant Pine,Laugh,Bunny,Rose,ad72d641,4569,4669
4670,2,Dark,Liquid Nacreous Pastel,Laugh,Cat,Cornflower3,5e5555f1,4570,4670
4671,2,Dark,Liquid Denim Iris Ocean,Neutral Smile,Round,Peach2,c49828c,4571,4671
4672,2,Dark,Liquid Seafoam Iron,Plotting,Fluffy,Steel6,44c3f8cd,4572,4672
4673,2,Dark,Liquid Caramel Cream,Weary,Bunny,Peach4,7497de24,4573,4673
4674,3,Dark,Emerald,Laugh,Fluffy,Gemstone,d954d815,4574,4674
4675,2,Dark,Liquid Cornflower Salmon,Dead Inside,Fluffy,Taffy2,b6adbf48,4575,4675
4676,3,Dark,Emerald,Angry,Round,Gemstone,38040265,4576,4676
4677,1,Dark,Bittersweet Iris,Angry,Round,Cornflower,ddf9836e,4577,4677
4678,2,Dark,Liquid Amaranth Banana,Spooked,Round,Mint8,d9c05f52,4578,4678
4679,2,Dark,Liquid Apple Butter,Cry,Poop,Rose7,f8706e70,4579,4679
4680,1,Dark,Mulberry Byzantine,Side Eye,Bunny,Mint,2a582bab,4580,4680
4681,2,Dark,Liquid Azure Mint,Flustered,Round,Peach2,62b08660,4581,4681
4682,3,Dark,Orange Soda,Satisfied,Bunny,Drink,b467671b,4582,4682
4683,1,Dark,Olive Yale,Spooked,Cat,Indigo,7a52ae4,4583,4683
4684,1,Dark,Electric Azure,Disappointed,Round,Arctic,2701c2a5,4584,4684
4685,3,Dark,Gold Solar Flare,Blush,Round,Galaxy,b648107b,4585,4685
4686,1,Bright,Cherry Wine,Starstruck,Round,Taffy,e85f32f3,4586,4686
4687,2,Dark,Liquid Jam Candy,Blush Nya,Poop,Mint2,6282739b,4587,4687
4688,1,Dark,Mint Bubblegum,Glower,Fluffy,Rose,dc930be8,4588,4688
4689,1,Dark,Shadow Whisper,UwU,Cat,Steel,65b4f3c1,4589,4689
4690,2,Dark,Liquid Banana Peach,Derp,Poop,Peach2,28849c62,4590,4690
4691,2,Dark,Liquid White Hydrangea,Blush Laugh,Poop,Daffodil7,4c549f48,4591,4691
4692,2,Dark,Liquid Lavender Lime,Squee,Poop,Cornflower6,c169456e,4592,4692
4693,2,Dark,Liquid Arctic Periwinkle,Sad,Cat,Arctic2,2e8d89a4,4593,4693
4694,1,Dark,Olive Yale,Astonished,Bunny,Daffodil,22861647,4594,4694
4695,1,Dark,Egyptian Maya,Dizzy,Bunny,Cornflower,eab6073a,4595,4695
4696,1,Bright,Cinnamon Chocolate,Mad,Round,Indigo,55554bb6,4596,4696
4697,2,Dark,Liquid African Plum,Weary,Fluffy,Cornflower4,c9a0b64,4597,4697
4698,2,Dark,Liquid Radiant  Cyandra,Kuudere,Bunny,Mint5,7f7e3994,4598,4698
4699,1,Bright,Cherry Wine,Blush,Fluffy,Lime,e91d7b02,4599,4699
4700,3,Dark,Orange Soda,Derp,Round,Drink,56aa04ca,4600,4700
4701,1,Dark,Carnation Lavender,Disappointed,Fluffy,Mint,fc7f67c0,4601,4701
4702,2,Dark,Liquid Cerulean Berry Lime,Melt,Cat,Peach9,b1684876,4602,4702
4703,3,Dark,Olive Mushroom Pizza,Wink Laugh,Round,Pizza,eb5be6b8,4603,4703
4704,2,Bright,Liquid Heather Eggplant,Astonished,Round,Cornflower3,1f54418e,4604,4704
4705,2,Dark,Platinum,Cry,Bunny,Taffy3,7216c3fd,4605,4705
4706,2,Dark,Liquid Arctic Cobalt,Dead Inside,Cat,Taffy7,cfee031b,4606,4706
4707,2,Dark,Liquid Fuchsia Sky,Drool,Fluffy,Arctic3,9dfa1fd5,4607,4707
4708,1,Dark,Mint Denim,Zany,Poop,Mint,55c314e,4608,4708
4709,2,Dark,Liquid Minty Iris,Laugh,Bunny,Indigo9,24514b10,4609,4709
4710,1,Bright,Cinnamon Chocolate,Smile,Bunny,Rose,5d4001db,4610,4710
4711,2,Dark,Liquid Bumblebee Cantaloupe,Tease,Cat,Mint2,843b4d4,4611,4711
4712,1,Dark,Fandango Lemonade,Mad,Poop,Lime,ceb9d379,4612,4712
4713,2,Dark,Liquid Indigo Mint Taffy,Weary,Bunny,Daffodil1,d5f6a833,4613,4713
4714,3,Dark,Extraterrestrial Cosmos,UwU,Bunny,Galaxy,1f226506,4614,4714
4715,2,Dark,Camouflage,Blush Laugh,Round,Rose9,d9970e23,4615,4715
4716,2,Dark,Liquid Strawberry Bumblebee,Smiling,Cat,Peach9,fd2df294,4616,4716
4717,3,Dark,Silver Comet,Satisfied Nya,Round,Galaxy,b59053b8,4617,4717
4718,2,Dark,Silver,Cry,Poop,Steel1,594156a5,4618,4718
4719,1,Dark,Arctic Helio,Smiling,Poop,Rose,817433c2,4619,4719
4720,3,Dark,Vanilla Sprinkles,Squee,Round,Dessert,41510fa8,4620,4720
4721,1,Bright,Purple Berry,Mad,Poop,Mint,8299f131,4621,4721
4722,2,Dark,Liquid Sapphire Yale,Teary,Bunny,Steel4,ddc2a17,4622,4722
4723,3,Bright,Chocolate Sprinkles,Blush,Poop,Dessert,57026e,4623,4723
4724,3,Dark,Peridot,Derp Blep,Fluffy,Gemstone,31f77e64,4624,4724
4725,1,Dark,Teal Coral,Cry,Cat,Peach,355ef3b9,4625,4725
4726,1,Dark,Mint Bubblegum,Weary,Fluffy,Lime,3c15ae3a,4626,4726
4727,2,Dark,Liquid Cream Crepe,Mad,Round,Daffodil7,10b29404,4627,4727
4728,1,Dark,Taffy Cerise,Cry,Fluffy,Mint,947eff15,4628,4728
4729,1,Dark,Salmon Taffy,Dead Inside,Poop,Cornflower,6540e4ea,4629,4729
4730,2,Dark,Liquid Denim Sepia,Smile,Poop,Mint6,8d4ffe87,4630,4730
4731,3,Bright,Cola Soda,Wink,Bunny,Drink,84fc3c29,4631,4731
4732,1,Dark,Electric Azure,Weary,Bunny,Indigo,45f68eff,4632,4732
4733,1,Dark,Bittersweet Iris,Plotting,Round,Daffodil,e0983f29,4633,4733
4734,1,Dark,Bittersweet Iris,Blush Laugh,Bunny,Steel,ef6f8fef,4634,4734
4735,1,Dark,Viola Bisque,Squee,Poop,Arctic,41ccbf39,4635,4735
4736,2,Dark,Liquid Thistle Banana Crepe,Starstruck,Fluffy,Arctic9,a35e95d2,4636,4736
4737,1,Dark,Olive Yale,Derp Blep,Round,Rose,aa490115,4637,4737
4738,1,Dark,Electric Azure,Smug,Fluffy,Mint,426d4406,4638,4738
4739,2,Dark,Liquid Ocean Rose,Drool,Round,Daffodil7,24c8bfe2,4639,4739
4740,1,Dark,Ocean Seafoam,Side Eye,Poop,Cornflower,ba8d9c82,4640,4740
4741,1,Dark,Mulberry Byzantine,Devastated,Poop,Lime,91351aa3,4641,4741
4742,2,Dark,Liquid Cornflower Opal,Drool,Cat,Steel7,cc6286d2,4642,4742
4743,1,Dark,Mulberry Byzantine,Satisfied Nya,Fluffy,Mint,95251142,4643,4743
4744,2,Dark,Liquid Aegean Kelly,Winkle,Fluffy,Taffy9,1a78e4d2,4644,4744
4745,1,Dark,Bittersweet Iris,Bloop,Fluffy,Daffodil,32050094,4645,4745
4746,1,Dark,Electric Amethyst,Side Eye,Round,Taffy,b6c80be,4646,4746
4747,2,Dark,Liquid Redwood Oat,Tease,Bunny,Taffy4,1172df8d,4647,4747
4748,1,Dark,Grape Bubblegum,Derp,Poop,Indigo,69a2520f,4648,4748
4749,2,Dark,Liquid Biscotti Hunter,Astonished,Round,Peach9,9dfe59c2,4649,4749
4750,1,Dark,Imperial Peach,Smirk,Poop,Cornflower,f7ceeddd,4650,4750
4751,1,Dark,Terracotta Sand,Spooked,Fluffy,Taffy,89711f8f,4651,4751
4752,2,Dark,Liquid Periwinkle Maya Pearls,UwU,Fluffy,Peach6,c5348589,4652,4752
4753,2,Dark,Liquid Space Mint,Cry,Fluffy,Cornflower8,a6f0d4c6,4653,4753
4754,2,Dark,Liquid Biscotti Hunter,Shocked,Poop,Indigo4,a23fc315,4654,4754
4755,3,Dark,Cherry,Smirk,Cat,Fruit,e873e816,4655,4755
4756,3,Dark,Blue Topaz,Bloop,Bunny,Gemstone,c9c737ba,4656,4756
4757,1,Dark,Butter Tiger,Sad,Fluffy,Peach,633841d3,4657,4757
4758,2,Dark,Liquid Pine Mint Tea,Blush,Fluffy,Arctic5,f12a2e6a,4658,4758
4759,2,Dark,Liquid Mauve Teal Ruby,Angry,Fluffy,Indigo9,e30d66e,4659,4759
4760,1,Dark,Lapis Turquoise,Flustered,Fluffy,Indigo,9af94f67,4660,4760
4761,2,Dark,Liquid Banana Peach,Smiling,Poop,Daffodil4,24920bd9,4661,4761
4762,1,Dark,Olive Yale,Stargaze,Bunny,Peach,739a0772,4662,4762
4763,1,Bright,Charcoal Obsidian,Side Eye,Poop,Lime,9bf6f7ad,4663,4763
4764,3,Dark,Margherita Pizza,Dead Inside,Round,Pizza,ced0bdc2,4664,4764
4765,2,Dark,Liquid Botswana Agate,Blush Nya,Cat,Lime4,29f1831f,4665,4765
4766,2,Bright,Liquid Heather Eggplant,Blush,Poop,Taffy6,3ecd22b4,4666,4766
4767,1,Dark,Cerulean Eggplant,Dead,Fluffy,Peach,cd987d9,4667,4767
4768,2,Dark,Liquid Cotton Parakeet,Side Eye,Round,Mint9,b6c11998,4668,4768
4769,1,Dark,Mauve Lapis,Devastated,Cat,Lime,b7a6df74,4669,4769
4770,2,Dark,Liquid Flamingo Sky Ocean,Squee,Cat,Steel8,974c7113,4670,4770
4771,2,Dark,Liquid Buttermilk Tiffany,Flustered,Round,Mint4,7c8c1098,4671,4771
4772,2,Dark,Liquid Rose Mint,Tease,Bunny,Arctic3,93733b84,4672,4772
4773,2,Dark,Liquid Raisin Pine,Wink,Cat,Peach5,e24adbe6,4673,4773
4774,2,Dark,Liquid Caramel Cream,Astonished,Round,Steel1,7de5135b,4674,4774
4775,2,Dark,Liquid Mulberry Tea,Astonished,Bunny,Taffy4,607997a8,4675,4775
4776,2,Dark,Liquid Midnight Vanilla,Flustered,Poop,Arctic4,ea6ee0c1,4676,4776
4777,1,Dark,Ocean Seafoam,UwU,Fluffy,Cornflower,9eece650,4677,4777
4778,1,Dark,Cerulean Eggplant,Struggle,Fluffy,Daffodil,166f3e7d,4678,4778
4779,1,Bright,Eggplant Pine,Teary,Cat,Mint,ffecd640,4679,4779
4780,2,Dark,Liquid Azure Mint,Laugh,Cat,Lime3,25be0753,4680,4780
4781,1,Dark,Iris Orchid,Smiling,Bunny,Peach,e7412909,4681,4781
4782,2,Dark,Liquid Bumblebee Cantaloupe,Mad,Round,Lime9,ce3910fd,4682,4782
4783,1,Dark,Salmon Taffy,Derp Blep,Fluffy,Arctic,8c120e07,4683,4783
4784,2,Dark,Liquid Pine Mint Tea,Mad,Round,Cornflower8,af3e1cf5,4684,4784
4785,2,Dark,Liquid Denim Sepia,Lovestruck,Round,Daffodil2,f852c9c6,4685,4785
4786,2,Dark,Liquid Ocean Rose,Laugh,Cat,Lime6,b602b55c,4686,4786
4787,2,Dark,Liquid Cerulean Berry Lime,Cry,Fluffy,Rose7,2603319c,4687,4787
4788,1,Dark,Electric Amethyst,UwU,Cat,Rose,47c2a29e,4688,4788
4789,2,Bright,Liquid Deep Ocean,Blush Nya,Cat,Indigo2,6fa6cb35,4689,4789
4790,2,Dark,Liquid Minty Iris,Wink Laugh,Bunny,Rose8,47eefa68,4690,4790
4791,1,Dark,Teal Coral,Starstruck Blep,Bunny,Lime,18d395e9,4691,4791
4792,2,Dark,Liquid Raisin Pine,Wink Laugh,Poop,Rose8,64882f6f,4692,4792
4793,2,Dark,Liquid Jam Candy,Twinkle,Fluffy,Indigo9,d7e0da5e,4693,4793
4794,2,Dark,Liquid White Hydrangea,UwU,Poop,Steel4,be4a532f,4694,4794
4795,2,Dark,Liquid Ocean Rose,Smiling,Round,Rose3,967f1760,4695,4795
4796,1,Bright,Charcoal Obsidian,Bloop,Poop,Cornflower,2e46fd11,4696,4796
4797,2,Dark,Liquid Byzantine Apricot,Satisfied Nya,Fluffy,Taffy2,7a61048c,4697,4797
4798,2,Dark,Liquid Strawberry Eggplant,Disappointed,Fluffy,Peach7,5ca27ad9,4698,4798
4799,2,Dark,Liquid Electric Fuchsia,Derp,Poop,Taffy2,e40d5bd0,4699,4799
4800,2,Dark,Liquid Daffodil Orchid,Energized,Fluffy,Steel1,ab05d9c1,4700,4800
4801,1,Dark,Viola Bisque,Glower,Fluffy,Rose,5b1db375,4701,4801
4802,3,Dark,Hamachi,Drool,Round,Sushi,4fd91bf3,4702,4802
4803,2,Dark,Liquid Cotton Parakeet,Sparkle Eyes,Round,Daffodil9,10001c2,4703,4803
4804,2,Dark,Liquid Cerulean Berry Lime,Derp,Bunny,Lime1,d427c03,4704,4804
4805,1,Dark,Carnation Lavender,Disappointed,Round,Lime,4898f8cc,4705,4805
4806,2,Dark,Liquid Daffodil Orchid,Dead Inside,Round,Lime6,f84ca0a,4706,4806
4807,2,Bright,Liquid Deep Ocean,Dizzy,Poop,Rose7,2421f1b7,4707,4807
4808,2,Dark,Liquid Mulberry Wheat,Smirk,Bunny,Taffy6,b51f8a3a,4708,4808
4809,3,Dark,Blue Sapphire,Shocked,Cat,Gemstone,c0419502,4709,4809
4810,2,Dark,Liquid Cherry Wine Cream,Tease,Round,Lime1,2c319104,4710,4810
4811,3,Dark,Ika,Laugh,Round,Sushi,b3de39f0,4711,4811
4812,2,Dark,Liquid Creamy Cerulean Iris,Tease,Cat,Indigo6,9b856abf,4712,4812
4813,1,Dark,Fandango Lemonade,Smiling,Round,Daffodil,a34dbeea,4713,4813
4814,1,Dark,Mauve Lapis,Sad,Round,Peach,96ffdd1b,4714,4814
4815,2,Dark,Liquid Cornflower Wheat,Smirk,Fluffy,Rose1,d611b6f9,4715,4815
4816,2,Dark,Liquid Buttermilk Tiffany,Laugh,Fluffy,Indigo9,40578a03,4716,4816
4817,2,Dark,Liquid Apricot Eggplant,Astonished,Poop,Steel4,11b21123,4717,4817
4818,3,Dark,Onigiri,Squee,Bunny,Sushi,74bfe262,4718,4818
4819,1,Dark,Grape Bubblegum,Cry,Fluffy,Cornflower,e75c42d,4719,4819
4820,1,Dark,Rose Mint,Wink,Bunny,Arctic,f4affc1e,4720,4820
4821,2,Dark,Liquid Aegean Kelly,Laugh,Round,Steel7,8a7d54c3,4721,4821
4822,1,Dark,Electric Sky,Smug,Cat,Peach,d3e9fa06,4722,4822
4823,1,Dark,Apricot Sage,Hypnotized Drool,Fluffy,Mint,9e6b7b89,4723,4823
4824,2,Dark,Liquid Seafoam Iron,Squee,Fluffy,Steel4,45a951f1,4724,4824
4825,2,Dark,Liquid Fuchsia Sky,Angry,Cat,Taffy5,c5e5043a,4725,4825
4826,2,Dark,Liquid Apple Butter,Sad,Cat,Arctic9,64cb3833,4726,4826
4827,2,Dark,Liquid Baby Blue Banana Rose,Tease,Cat,Arctic2,34f23e84,4727,4827
4828,1,Dark,Mint Denim,Glower,Poop,Daffodil,d9dfdcff,4728,4828
4829,1,Dark,Rose Mint,Blush Nya,Fluffy,Lime,fae67851,4729,4829
4830,1,Dark,Coral Lime,Blush,Cat,Cornflower,198a1b6,4730,4830
4831,1,Dark,Pistachio Lollipop,Zany,Poop,Taffy,6425b264,4731,4831
4832,1,Dark,Fandango Lemonade,Spooked,Poop,Steel,66f64e2d,4732,4832
4833,2,Dark,Liquid Parmesan Cantaloupe,Wail,Fluffy,Cornflower4,72793399,4733,4833
4834,2,Dark,Liquid Pine Mint Tea,Angry,Bunny,Lime9,f0ed037d,4734,4834
4835,1,Dark,Emerald Lime,Teary,Poop,Mint,d1e4888b,4735,4835
4836,1,Dark,Orchid Periwinkle,Plotting,Poop,Peach,6320834,4736,4836
4837,2,Dark,Liquid Cream Crepe,Dead Inside,Cat,Indigo7,9a2b901a,4737,4837
4838,2,Dark,Liquid Ocean Tiger Geode,Plotting,Round,Steel4,84f24fe0,4738,4838
4839,3,Dark,Pink Supernova,Blush Nya,Cat,Galaxy,56a4753,4739,4839
4840,1,Dark,Fandango Lemonade,Wink Laugh,Poop,Peach,74be8e8b,4740,4840
4841,2,Bright,Liquid Heather Eggplant,Twinkle,Round,Lime7,23885a00,4741,4841
4842,1,Dark,Bittersweet Iris,Dead Inside,Fluffy,Indigo,3b7c016,4742,4842
4843,2,Dark,Gold,Disappointed,Poop,Rose9,6bdce0a3,4743,4843
4844,2,Dark,Bronze,Plotting,Cat,Peach3,4b40baf4,4744,4844
4845,2,Dark,Liquid Lilac Macaroon,Loveful,Poop,Lime2,cd6e1403,4745,4845
4846,2,Dark,Liquid Cream Fern,Wink,Fluffy,Indigo3,af8581e2,4746,4846
4847,2,Dark,Liquid Radiant  Cyandra,Astonished,Cat,Taffy6,cc776f63,4747,4847
4848,1,Dark,Coral Lime,Wink Laugh,Bunny,Mint,bac9bb71,4748,4848
4849,1,Dark,Taffy Cerise,Plotting,Fluffy,Arctic,b2ba5037,4749,4849
4850,1,Dark,Viola Maya,Weary,Cat,Cornflower,e49addd5,4750,4850
4851,2,Dark,Liquid Raisin Pine,Flower Eyes,Round,Daffodil4,7f8b1e71,4751,4851
4852,2,Dark,Liquid Radiant  Cyandra,Smiling,Bunny,Lime9,3274f4c0,4752,4852
4853,1,Dark,Rufous Tart,Angry,Cat,Cornflower,bf9037ca,4753,4853
4854,3,Dark,Purple Tube Sponge,Drool,Round,Coral,8ccf6528,4754,4854
4855,1,Dark,Mauve Lapis,Neutral Smile,Cat,Rose,3bef123a,4755,4855
4856,1,Dark,Orchid Periwinkle,Cry,Cat,Steel,e1db3595,4756,4856
4857,2,Dark,Liquid Pearl Thunder,Bloop,Bunny,Indigo7,52a90f1e,4757,4857
4858,3,Dark,Milky Way Sky,Derp Blep,Cat,Galaxy,f90cfe56,4758,4858
4859,2,Dark,Liquid Banana Iris,Mad,Bunny,Taffy6,f1fdbbdb,4759,4859
4860,2,Dark,Liquid Apple Butter,Stargaze,Poop,Peach3,9e2998d4,4760,4860
4861,2,Dark,Liquid Lavender Sky,Flower Eyes,Bunny,Steel5,18785a58,4761,4861
4862,1,Bright,Eggplant Pine,Laugh,Poop,Arctic,19dd5bc,4762,4862
4863,1,Dark,Imperial Peach,Sad,Round,Taffy,1efeddc,4763,4863
4864,3,Bright,Chocolate Sprinkles,Derp,Poop,Dessert,a90bde88,4764,4864
4865,1,Bright,Aegean Teal,Satisfied,Bunny,Cornflower,f373faac,4765,4865
4866,1,Dark,Jade Space,Satisfied Nya,Cat,Daffodil,134c0c9b,4766,4866
4867,2,Dark,Liquid Disco Confetti,Blep,Round,Cornflower2,9de2016f,4767,4867
4868,2,Dark,Liquid Apple Butter,Smile,Cat,Lime7,6f6c6e4,4768,4868
4869,2,Dark,Liquid Ruby Taupe,Lovestruck,Bunny,Daffodil6,8814b127,4769,4869
4870,1,Dark,Viola Maya,Sad,Cat,Peach,1d5cc73b,4770,4870
4871,2,Dark,Liquid Flamingo Punch,Dead Inside,Round,Rose6,d1fa45e0,4771,4871
4872,2,Dark,Liquid Lapis Kelly,Blush Nya,Fluffy,Cornflower4,7e356d17,4772,4872
4873,1,Dark,Coral Lime,Tease,Cat,Cornflower,394a8174,4773,4873
4874,2,Dark,Liquid Cherry Wine Cream,Astonished,Fluffy,Cornflower2,276ccdf7,4774,4874
4875,3,Dark,Extraterrestrial Cosmos,Smiling,Bunny,Galaxy,c3d879c6,4775,4875
4876,3,Dark,Onigiri,Blep,Cat,Sushi,85804ab8,4776,4876
4877,2,Dark,Liquid Thistle Banana Crepe,Blush Laugh,Fluffy,Mint9,6345bf15,4777,4877
4878,1,Dark,Mint Denim,Weary,Poop,Indigo,506cc7ef,4778,4878
4879,1,Dark,Grape Bubblegum,Tease,Round,Peach,4692d91c,4779,4879
4880,2,Bright,Liquid Heather Eggplant,Weary,Cat,Indigo7,ee064cd9,4780,4880
4881,1,Dark,Olive Yale,Sparkle Eyes,Poop,Mint,221e74a1,4781,4881
4882,2,Dark,Liquid Cerulean Berry Lime,Drool,Poop,Daffodil8,c2e960c,4782,4882
4883,2,Dark,Liquid Raisin Pine,Smirk,Cat,Mint1,ae1e2416,4783,4883
4884,1,Dark,Teal Coral,Smiling,Cat,Arctic,98799e03,4784,4884
4885,1,Dark,Bittersweet Iris,Blush Laugh,Round,Rose,c6c5f74,4785,4885
4886,2,Dark,Liquid Aegean Coral,Derp,Poop,Peach8,38608857,4786,4886
4887,2,Dark,Liquid Fuchsia Sky,Bloop,Bunny,Cornflower7,550a987d,4787,4887
4888,2,Dark,Liquid Byzantine Apricot,Drool,Poop,Daffodil1,d70c32dc,4788,4888
